source_index,freq_hz,node_id
297,1582733812.9496403,4
298,1584695879.6599083,4
299,1586657946.3701766,21
301,1590582079.7907128,4
305,1598430346.6317854,1
313,1614126880.3139305,24
316,1620013080.444735,3
318,1623937213.8652716,20
319,1625899280.5755396,2
320,1627861347.2858076,20
322,1631785480.7063441,2
323,1633747547.4166121,9
324,1635709614.1268802,9
326,1639633747.5474167,3
331,1649444081.0987573,20
332,1651406147.8090255,21
333,1653368214.5192938,1
336,1659254414.650098,1
338,1663178548.0706344,9
341,1669064748.201439,4
343,1672988881.6219752,9
344,1674950948.3322434,4
345,1676913015.0425115,4
348,1682799215.173316,2
349,1684761281.883584,9
350,1686723348.593852,9
352,1690647482.0143886,2
353,1692609548.7246566,4
355,1696533682.145193,9
356,1698495748.8554611,4
360,1706344015.6965337,4
362,1710268149.11707,21
364,1714192282.5376062,2
380,1745585349.9018967,24
384,1753433616.7429693,2
386,1757357750.1635056,21
387,1759319816.8737736,9
388,1761281883.5840418,2
391,1767168083.7148464,9
395,1775016350.555919,20
397,1778940483.9764552,20
401,1786788750.8175278,27
402,1788750817.5277958,24
408,1800523217.7894049,30
409,1802485284.499673,31
414,1812295618.0510137,9
416,1816219751.47155,2
420,1824068018.3126225,24
422,1827992151.733159,2
423,1829954218.443427,2
424,1831916285.153695,2
425,1833878351.8639634,2
428,1839764551.9947677,31
433,1849574885.5461087,2
434,1851536952.2563767,2
439,1861347285.8077173,21
441,1865271419.2282538,9
442,1867233485.9385219,9
443,1869195552.6487901,9
445,1873119686.0693264,2
446,1875081752.7795944,2
447,1877043819.4898627,9
448,1879005886.200131,4
451,1884892086.3309352,2
452,1886854153.0412035,2
453,1888816219.7514715,9
456,1894702419.882276,9
458,1898626553.3028123,2
474,1930019620.6671028,9
476,1933943754.0876389,2
479,1939829954.2184434,3
480,1941792020.9287117,9
484,1949640287.7697842,21
485,1951602354.4800525,20
491,1963374754.741661,4
492,1965336821.4519293,2
498,1977109221.7135382,2
500,1981033355.1340747,2
503,1986919555.264879,9
505,1990843688.6854153,4
508,1996729888.8162198,1
512,2004578155.6572924,22
513,2006540222.3675604,4
515,2010464355.788097,4
518,2016350555.9189012,20
521,2022236756.0497057,4
524,2028122956.18051,1
530,2039895356.4421191,24
531,2041857423.1523871,24
535,2049705689.9934597,20
536,2051667756.703728,9
538,2055591890.1242642,2
541,2061478090.2550688,20
543,2065402223.6756048,1
547,2073250490.5166776,16
553,2085022890.7782865,4
558,2094833224.3296273,1
564,2106605624.591236,24
565,2108567691.3015044,24
574,2126226291.6939175,16
575,2128188358.4041858,9
580,2137998691.9555266,7
587,2151733158.9274035,7
589,2155657292.34794,29
590,2157619359.058208,30
597,2171353826.030085,6
598,2173315892.740353,7
599,2175277959.4506216,7
606,2189012426.4224987,24
613,2202746893.3943753,1
